date,new_deaths,X7_day_ma_deaths,new_cases,X7_day_ma_cases,total_cases,total_deaths,oil_price,treasury_10_2_spread,avg_hourly_wages,cpi_energy,cpi_food,housing_price_index,black_ur,pce_inflation,total_population,u6,ur,real_gdp,public_debt
1/26/2021,3560,3220,146828,165558,54750,2389,71.31,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2021,3982,3238,159389,161421,54854,2389,71.65,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/28/2021,3865,3241,156410,156821,54891,2397,72.05,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/29/2021,3270,3182,164601,153020,54939,2399,72.27,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/30/2021,2770,3151,137810,149116,55008,2400,73.38,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2021,2294,3124,112577,144565,55023,2400,73.88,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/1/2021,2279,3145,129003,143802,55059,2404,72.92,1.29,30.04,4.825,9.213,26.036,9.8,1.684,331946.15,11.1,6.2,NA,NA
2/2/2021,2968,3061,122060,140264,55121,2405,73.1,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/3/2021,3317,2966,108865,133046,55174,2406,74.49,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/4/2021,3132,2861,125433,128621,55231,2407,74.92,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/5/2021,3418,2882,124972,122960,55265,2407,75.22,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/2021,2774,2883,108864,118824,55330,2408,75.95,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/7/2021,1811,2814,92023,115888,55335,2410,76.45,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/8/2021,1697,2731,82408,109232,55359,2413,74.78,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/9/2021,2440,2655,91588,104879,55384,2414,75.38,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/10/2021,2828,2585,99175,103494,55402,2418,76.94,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/11/2021,3246,2602,99476,99786,55420,2419,76.69,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/12/2021,2527,2474,97877,95915,55445,2424,77.51,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/13/2021,2109,2379,84908,92493,55473,2427,78.34,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/14/2021,1554,2343,66791,88889,55492,2427,75.81,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/15/2021,1399,2300,58390,85457,55514,2427,74.31,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/16/2021,1431,2156,57464,80583,55518,2428,75.07,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/17/2021,2193,2065,63967,75553,55540,2428,77.14,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/18/2021,2260,1924,68577,71139,55557,2430,76.77,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/19/2021,2450,1913,73775,67696,55575,2430,77.5,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/20/2021,1896,1883,66195,65022,55580,2430,75.74,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/21/2021,1545,1882,55745,63444,55604,2432,74.53,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/22/2021,1523,1899,56467,63170,55617,2433,74.46,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/23/2021,1709,1939,70421,65021,55646,2435,69.33,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/2021,2007,1912,72828,66286,55664,2436,70.03,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/25/2021,2936,2009,71893,66760,55680,2438,72.54,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/26/2021,1934,1935,73587,66733,55696,2442,74.25,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/27/2021,1613,1895,68122,67009,55707,2443,74.86,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/28/2021,1089,1830,52149,66495,55714,2443,74.79,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/1/2021,1258,1792,51359,65765,55733,2444,74.87,1.05,30.06,27.215,8.837,29.056,9.5,2.233,331954.247,10.7,6,NA,NA
3/2/2021,1357,1742,54402,63477,55759,2446,75.09,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/3/2021,1558,1677,66013,62503,55770,2446,76.3,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/4/2021,1560,1481,65545,61596,55775,2446,77.72,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/5/2021,1956,1484,64232,60260,55827,2449,73.91,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/6/2021,1271,1435,57690,58770,55840,2449,73.24,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/7/2021,913,1410,43550,57541,55847,2449,70.99,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/2021,821,1348,43399,56404,55876,2451,72.14,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/9/2021,1019,1299,52939,56195,55876,2451,71.02,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/10/2021,1581,1303,62161,55645,55894,2451,69.65,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/11/2021,1324,1269,60203,54882,55917,2451,71.14,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/2021,1287,1173,64287,54889,55959,2454,71.99,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/13/2021,976,1131,52441,54140,55959,2454,71.79,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/14/2021,662,1095,47459,54698,55985,2457,70.9,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/15/2021,699,1078,43775,54752,55985,2459,70.07,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/16/2021,863,1056,52006,54618,55995,2460,69.4,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/17/2021,1056,981,61731,54557,56016,2460,68.61,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/18/2021,839,911,62887,54940,56044,2462,66.8,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/19/2021,1186,897,62385,54669,56069,2462,65.51,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/20/2021,722,861,58407,55521,56093,2462,69.07,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/21/2021,549,844,45408,55228,56103,2463,71.21,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/2021,943,879,48527,55907,56153,2464,72.12,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/2021,753,864,58012,56765,56177,2466,70.42,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/24/2021,1121,873,68449,57725,56192,2466,72.26,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2021,989,894,65985,58167,56226,2467,#N/A,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/2021,1060,876,75251,60005,56254,2467,73.45,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/27/2021,856,895,63446,60725,56290,2469,71.99,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2021,617,905,53465,61876,56294,2470,73.56,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2021,557,850,58447,63293,56322,2472,73.07,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2021,723,846,61788,63833,56384,2476,72.43,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2021,958,822,70982,64194,56454,2484,71.52,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2021,817,798,74316,65385,56517,2489,72.36,1.13,30.2,45.485,6.219,32.602,9.7,3.472,331951.574,10.3,6,19368.31,28529436
4/2/2021,844,767,71072,64788,56572,2495,71.32,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2021,744,751,63944,64859,56595,2496,72.44,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2021,519,737,45719,63752,56676,2497,72.97,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2021,375,711,56981,63543,56717,2508,73.05,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/2021,722,711,64238,63893,56779,2512,74.84,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/7/2021,827,692,76101,64624,56873,2512,75.14,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/2021,861,698,76494,64935,56943,2516,74.64,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/2021,839,698,77503,65854,57019,2521,73.59,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2021,748,698,68834,66552,57144,2521,73.65,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/11/2021,468,691,54402,67793,57160,2521,75.5,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2021,546,715,62113,68526,57242,2529,76.44,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2021,748,719,71944,69627,57364,2529,77.42,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2021,801,715,71979,69038,57492,2532,78.85,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
